﻿Host Information
1,192.168.27.69,192.168.27.69
Sample Information
2023-09-26 16:32:33Z,34.21
2023-09-26 16:32:35Z,7.50
2023-09-26 16:32:38Z,2.79
2023-09-26 16:32:40Z,6.49
2023-09-26 16:32:43Z,2.37
2023-09-26 16:32:45Z,1.71
2023-09-26 16:32:48Z,6.27
2023-09-26 16:32:50Z,7.57
2023-09-26 16:32:53Z,3.05
2023-09-26 16:32:55Z,45.50
2023-09-26 16:32:58Z,1.83
2023-09-26 16:33:00Z,1.77
2023-09-26 16:33:03Z,69.66
2023-09-26 16:33:05Z,2.13
2023-09-26 16:33:08Z,2.21
2023-09-26 16:33:10Z,32.61
2023-09-26 16:33:13Z,8.96
2023-09-26 16:33:15Z,1.63
2023-09-26 16:33:18Z,1.91
2023-09-26 16:33:20Z,3.23
2023-09-26 16:33:23Z,4.85
2023-09-26 16:33:25Z,4.23
2023-09-26 16:33:28Z,3.26
2023-09-26 16:33:30Z,7.07
2023-09-26 16:33:33Z,66.04
2023-09-26 16:33:35Z,2.06
2023-09-26 16:33:38Z,3.87
2023-09-26 16:33:40Z,2.25
2023-09-26 16:33:43Z,1.09
2023-09-26 16:33:45Z,170.85
2023-09-26 16:33:48Z,72.43
2023-09-26 16:33:50Z,2.90
2023-09-26 16:33:53Z,3.16
2023-09-26 16:33:55Z,4.97
2023-09-26 16:33:58Z,6.68
2023-09-26 16:34:00Z,2.77
2023-09-26 16:34:03Z,3.55
2023-09-26 16:34:05Z,20.97
2023-09-26 16:34:08Z,3.41
2023-09-26 16:34:10Z,4.99
2023-09-26 16:34:13Z,3.72
2023-09-26 16:34:15Z,5.00
2023-09-26 16:34:18Z,4.80
2023-09-26 16:34:20Z,2.13
2023-09-26 16:34:23Z,2.31
2023-09-26 16:34:25Z,55.31
2023-09-26 16:34:28Z,5.12
2023-09-26 16:34:30Z,3.83
2023-09-26 16:34:33Z,3.42
2023-09-26 16:34:35Z,2.96
2023-09-26 16:34:38Z,107.96
2023-09-26 16:34:40Z,2.58
2023-09-26 16:34:43Z,2.90
2023-09-26 16:34:45Z,2.89
2023-09-26 16:34:48Z,8.71
2023-09-26 16:34:50Z,109.22
2023-09-26 16:34:53Z,5.92
2023-09-26 16:34:55Z,5.83
2023-09-26 16:34:58Z,3.10
2023-09-26 16:35:00Z,10.46
2023-09-26 16:35:03Z,2.06
2023-09-26 16:35:05Z,3.30
2023-09-26 16:35:08Z,217.48
2023-09-26 16:35:10Z,4.67
2023-09-26 16:35:13Z,3.48
2023-09-26 16:35:15Z,74.50
2023-09-26 16:35:18Z,2.37
2023-09-26 16:35:20Z,5.36
2023-09-26 16:35:23Z,5.65
2023-09-26 16:35:25Z,3.15
2023-09-26 16:35:28Z,1.72
2023-09-26 16:35:30Z,18.28
2023-09-26 16:35:33Z,2.11
2023-09-26 16:35:35Z,4.78
2023-09-26 16:35:38Z,3.80
